theta_true,trial,seed,est,error,abs_error,rmse_contrib,se
-3.0,17,1180243456,-2.722485438604548,0.27751456139545194,0.27751456139545194,0.07701433178651007,0.39061894968187016
-3.0,18,184123696,-2.8050739075388442,0.19492609246115578,0.19492609246115578,0.03799618152217505,0.3915340267104162
-3.0,19,59182744,-2.3460537023693657,0.6539462976306343,0.6539462976306343,0.4276457601848141,0.3912066119467953
-3.0,20,1858836761,-3.1034665693359518,-0.10346656933595177,0.10346656933595177,0.010705330970151316,0.39003002996617986
-3.0,21,1618157078,-2.528749141489246,0.471250858510754,0.471250858510754,0.22207737164712268,0.3894703292618184
-3.0,22,1799343697,-2.3544080588228535,0.6455919411771465,0.6455919411771465,0.4167889545128761,0.3910544186460253
-3.0,23,1155653964,-2.8050739075388442,0.19492609246115578,0.19492609246115578,0.03799618152217505,0.3915340267104162
-3.0,24,1755663523,-2.6261668483930913,0.37383315160690866,0.37383315160690866,0.13975122524035397,0.3897612372614686
-3.0,25,708093468,-2.825002978369718,0.17499702163028186,0.17499702163028186,0.030623957579469337,0.391742988730361
-3.0,26,972122756,-2.785652025161224,0.214347974838776,0.214347974838776,0.045945054317484545,0.39132092375066635
-3.0,27,1693137747,-2.939407337161871,0.06059266283812903,0.06059266283812903,0.003671470789815183,0.39246115906311235
-3.0,28,266112162,-3.005451430632,-0.005451430632000154,0.005451430632000154,2.9718095935509597e-05,0.39216410265342605
-3.0,29,651105937,-2.7616955625171276,0.23830443748287244,0.23830443748287244,0.05678900492402826,0.3910522813614972
-3.0,30,267191830,-2.287186154659383,0.7128138453406172,0.7128138453406172,0.5081035781092773,0.39248460781187644
